BIOMIN Stir1,BIOMIN Stir1,BIOMIN Stir1,BIOMIN Stir1,BIOMIN Stir1
Deformation,Standard force,Standard travel,SG1,Test time
mm,N,mm,V,s
1.424234986,4378.416992,1.424234986,0,43.6
1.427563906,4377.294922,1.427563906,0,43.7
1.430889249,4376.052734,1.430889249,0,43.8
1.434249043,4374.437988,1.434249043,0,43.9
1.437587976,4372.440918,1.437587976,0,44
1.440921307,4370.104492,1.440921307,0,44.1
1.44425118,4367.61377,1.44425118,0,44.2
1.44757998,4365.097656,1.44757998,0,44.3
1.450913906,4362.779297,1.450913906,0,44.4
1.454240918,4360.385742,1.454240918,0,44.5
1.457589865,4357.590332,1.457589865,0,44.6
1.460930824,4354.632813,1.460930824,0,44.7
1.46425724,4351.560547,1.46425724,0,44.8
1.467590094,4348.194824,1.467590094,0,44.9
1.470921516,4344.911621,1.470921516,0,45
1.474242806,4341.805664,1.474242806,0,45.1
1.477581501,4338.519531,1.477581501,0,45.2
1.48090899,4334.806152,1.48090899,0,45.3
1.484233618,4330.691406,1.484233618,0,45.4
1.487559199,4326.577148,1.487559199,0,45.5
1.490895629,4322.430664,1.490895629,0,45.6
1.494234681,4318.330078,1.494234681,0,45.7
1.497564197,4314.445801,1.497564197,0,45.8
1.500887275,4310.359375,1.500887275,0,45.9
1.504236817,4305.782227,1.504236817,0,46
1.50757885,4301.246094,1.50757885,0,46.1
1.510922551,4296.591309,1.510922551,0,46.2
1.514246941,4291.528809,1.514246941,0,46.3
1.517599106,4286.669922,1.517599106,0,46.4
1.520937443,4281.883789,1.520937443,0,46.5
1.524274826,4276.678223,1.524274826,0,46.6
1.527591348,4271.047363,1.527591348,0,46.7
1.530930042,4265.183105,1.530930042,0,46.8
1.534257054,4258.98584,1.534257054,0,46.9
1.537603736,4252.448242,1.537603736,0,47
1.540927172,4246.02832,1.540927172,0,47.1
1.544233561,4239.651367,1.544233561,0,47.2
1.547573686,4233.041016,1.547573686,0,47.3
1.550908923,4225.972656,1.550908923,0,47.4
1.55424583,4218.765625,1.55424583,0,47.5
1.557585955,4211.348633,1.557585955,0,47.6
1.560919166,4203.86377,1.560919166,0,47.7
1.564246416,4196.498047,1.564246416,0,47.8
1.567563772,4188.782715,1.567563772,0,47.9
1.570892334,4180.316406,1.570892334,0,48
1.574231863,4171.384766,1.574231863,0,48.1
1.577581525,4162.048828,1.577581525,0,48.2
1.580934763,4152.365723,1.580934763,0,48.3
1.58427906,4142.464355,1.58427906,0,48.4
1.587620854,4132.484863,1.587620854,0,48.5
1.590956807,4122.164063,1.590956807,0,48.6
1.594282627,4110.978027,1.594282627,0,48.7
1.597612143,4099.322754,1.597612143,0,48.8
1.600949407,4087.484131,1.600949407,0,48.9
1.604266524,4075.627197,1.604266524,0,49
1.607596874,4063.85791,1.607596874,0,49.1
1.610925913,4052.36084,1.610925913,0,49.2
1.61425674,4040.483398,1.61425674,0,49.3
1.617595315,4028.161621,1.617595315,0,49.4
1.620938659,4015.721436,1.620938659,0,49.5
1.624257326,4003.115967,1.624257326,0,49.6
1.627572894,3990.649658,1.627572894,0,49.7
1.630898952,3978.413086,1.630898952,0,49.8
1.634227514,3966.590332,1.634227514,0,49.9
1.637565851,3954.757324,1.637565851,0,50
1.64091599,3942.291748,1.64091599,0,50.1
1.644255877,3929.916504,1.644255877,0,50.2
1.647589326,3917.431152,1.647589326,0,50.3
1.650908828,3904.953613,1.650908828,0,50.4
1.654266357,3892.857666,1.654266357,0,50.5
1.657597065,3880.724854,1.657597065,0,50.6
1.660928965,3868.205811,1.660928965,0,50.7
1.664273143,3855.35791,1.664273143,0,50.8
1.667594671,3842.257813,1.667594671,0,50.9
1.670924187,3829.060547,1.670924187,0,51
1.674252868,3815.824951,1.674252868,0,51.1
1.677597165,3802.69043,1.677597165,0,51.2
1.680932522,3789.636719,1.680932522,0,51.3
1.684257865,3776.016357,1.684257865,0,51.4
1.68759048,3761.80957,1.68759048,0,51.5
